step,time,charge,ef_energy,ef_energy_mode1,kinetic_energy,total_energy,momentum,tt_norm,bond_dimension,elapsed_time
77,7.7,2.053330669979,1.3793393e-5,1.368644e-5,0.041160816252,0.041174609645,1.84808e-6,3510.9207401158915,30,136.794597148895
78,7.8,2.05334065214,1.6622726e-5,1.6503469e-5,0.041157761843,0.041174384568999994,2.192645e-6,3510.9353949136503,30,139.521867036819
79,7.9,2.053328745283,1.9920969e-5,1.9793464e-5,0.041154697457,0.041174618425999995,1.915793e-6,3510.967422849795,30,142.088420152664
80,8.0,2.053331663083,2.3696055e-5,2.3565355e-5,0.041150963941,0.041174659996,2.652001e-6,3510.9984122403753,30,144.629476070404
81,8.1,2.053340851037,2.7947611e-5,2.7819371e-5,0.041146648874,0.041174596485,3.366324e-6,3511.00863213715,31,148.296557188034
82,8.2,2.053328052408,3.2603816e-5,3.2481094e-5,0.041142319404,0.04117492322,1.894211e-6,3511.0521366347584,31,150.920488119125
83,8.3,2.053324061415,3.7625321e-5,3.7510504e-5,0.041137103542,0.041174728863,2.24975e-6,3511.098105242491,32,154.262421131134
84,8.4,2.053325645856,4.2952418e-5,4.2847311e-5,0.041132053559,0.041175005977,5.216539e-6,3511.1512912118146,32,157.17936706543
85,8.5,2.053329917541,4.859482e-5,4.8500376e-5,0.041126647258,0.041175242077999996,3.272024e-6,3511.1984677584346,32,160.516216993332
86,8.6,2.053351241275,5.4445394e-5,5.4361837e-5,0.041119991279,0.041174436673,2.87481e-7,3511.2085047386,32,163.175884008408
87,8.7,2.053294350157,6.0440281e-5,6.0365007e-5,0.041114772293,0.041175212574,-1.16512e-7,3511.321518331889,33,166.069983005524
88,8.8,2.053318953001,6.643021e-5,6.6363398e-5,0.041108199717,0.041174629927,-7.77253e-7,3511.378427863783,33,168.751021146774
89,8.9,2.05330658715,7.237816e-5,7.2318175e-5,0.041102205443,0.041174583603,-1.82387e-7,3511.4866947484943,34,172.187820196152
90,9.0,2.053305103584,7.8186486e-5,7.8130602e-5,0.041096157628,0.041174344114,-2.258686e-6,3511.5897872848477,34,176.29852604866
91,9.1,2.053312707088,8.3831589e-5,8.3776679e-5,0.041090369119,0.041174200708,6.92011e-7,3511.6727356311258,35,181.158457994461
92,9.2,2.053301337603,8.9293611e-5,8.9238896e-5,0.041084287289,0.0411735809,6.18104e-7,3511.782311615297,36,186.372556209564
93,9.3,2.053318663493,9.4463579e-5,9.4406052e-5,0.041079492481,0.041173956059999996,1.752441e-6,3511.8686303359877,37,190.566588163376
94,9.4,2.053276311536,9.9313238e-5,9.9250221e-5,0.041074971756,0.041174284994,2.88146e-6,3512.030290677391,38,194.534110069275
95,9.5,2.053317214008,0.000103709662,0.000103637179,0.041070251406,0.041173961067999996,-2.261708e-6,3512.126442038704,39,200.751939058304
96,9.6,2.053345609683,0.00010799873,0.000107915179,0.041065475383,0.041173474113,-4.096025e-6,3512.168205030629,40,205.235580205917
97,9.7,2.053342731997,0.000112072197,0.000111970924,0.041061071468,0.041173143664999995,-4.431072e-6,3512.2264769554695,41,209.888427019119
98,9.8,2.053325807175,0.000115840291,0.000115717711,0.041056939547,0.041172779838,-3.429746e-6,3512.3161106509037,41,215.398642063141
99,9.9,2.053350444836,0.000119587811,0.000119439054,0.04105275837,0.041172346181,-3.868153e-6,3512.379330096421,43,220.081792116165
100,10.0,2.053367175738,0.000123232729,0.000123051562,0.041048904335,0.041172137064,-4.226446e-6,3512.433461987854,44,225.0180311203
101,10.1,2.053330169705,0.000126864152,0.000126642964,0.041045155417,0.041172019569,-3.152026e-6,3512.548719357556,45,230.639906167984
102,10.2,2.053334231753,0.000130520186,0.000130248019,0.04104146174,0.041171981926,-1.101489e-6,3512.673575364629,46,236.095504999161
103,10.3,2.05331539764,0.000134410182,0.000134076409,0.041037213158,0.04117162334,-6.71025e-7,3512.8401221078693,47,241.512189149857
104,10.4,2.053318654612,0.000138594771,0.000138189891,0.041033026206,0.041171620977,-8.46799e-7,3513.016606513554,49,247.526648044586
105,10.5,2.053318937491,0.000143182933,0.000142697101,0.041028446724,0.041171629657000004,-1.1341e-8,3513.21212368073,50,254.811923027039
106,10.6,2.053301959344,0.000148294867,0.000147714817,0.041023330363,0.04117162523,-5.81062e-7,3513.4479764918287,50,260.025230169296
107,10.7,2.053323800592,0.00015405131,0.000153358035,0.04101724627,0.04117129758,-9.02973e-7,3513.650163470161,50,266.307950019836
108,10.8,2.053331115724,0.000160616879,0.0001597888,0.041010000658,0.041170617537,-8.52895e-7,3513.8693455105767,51,271.61038517952
109,10.9,2.05332740754,0.000168154449,0.000167166616,0.041001441057,0.041169595506,-1.13494e-7,3514.0914103317923,52,277.97449016571
110,11.0,2.053342095414,0.000177018934,0.000175838568,0.040991848769,0.041168867703,-1.21463e-6,3514.3163418018094,52,283.605845212936
111,11.1,2.053339523132,0.000187252239,0.000185851194,0.040980831481,0.04116808372,1.52057e-7,3514.559019259099,53,291.856127023697
112,11.2,2.053340534482,0.000199052365,0.000197400572,0.040968205254,0.041167257619,-2.7008e-8,3514.828251684688,53,298.404264211655
113,11.3,2.053325537012,0.00021264059,0.000210703526,0.040953861504,0.041166502094,-7.1726e-8,3515.133289294365,53,304.756872177124
114,11.4,2.053325449655,0.000228216424,0.000225960073,0.040937460946,0.04116567737,-1.259695e-6,3515.46390982383,54,310.834942102432
115,11.5,2.05332556992,0.000245904862,0.00024329905,0.040918817019,0.041164721880999997,-1.446907e-6,3515.831193925874,55,317.424894094467
116,11.6,2.053320172099,0.000265855001,0.000262870181,0.040897698598,0.041163553599,-1.006445e-6,3516.221271312542,55,323.919195175171
117,11.7,2.053323004328,0.000288384618,0.000284983311,0.040874218559,0.041162603177000004,-9.41885e-7,3516.6485632248005,55,331.032007217407
118,11.8,2.053324011377,0.000313634577,0.000309778989,0.040848082362,0.041161716939000004,6.87057e-7,3517.0970749940475,56,337.746159076691
119,11.9,2.053339563302,0.00034174092,0.000337389945,0.04081888166,0.04116062258,2.669037e-6,3517.552519707003,56,346.329017162323
120,12.0,2.053346752305,0.000372882325,0.000367989993,0.040786578366,0.041159460690999995,4.00738e-6,3518.0354021711105,56,353.16589307785
121,12.1,2.053350208241,0.000407284481,0.000401800728,0.040751243657,0.041158528138,5.526455e-6,3518.545644889091,56,362.07496213913
122,12.2,2.053352658716,0.000445071647,0.000438936949,0.040712440519,0.041157512166,5.936989e-6,3519.073821189053,56,369.33589720726
123,12.3,2.053373479061,0.000486222762,0.000479362415,0.040670047508,0.041156270269999996,6.073466e-6,3519.618130873224,57,375.725603103638
124,12.4,2.053382528072,0.000530946935,0.000523282179,0.040623601914,0.041154548849,5.304837e-6,3520.2053964564034,58,383.97971200943
125,12.5,2.05336714393,0.000579334075,0.000570768112,0.040573629177,0.041152963252,3.716452e-6,3520.854750299231,58,391.701865196228
126,12.6,2.053351617347,0.000631649695,0.000622062951,0.040518071578,0.041149721273,1.813801e-6,3521.569129232476,59,399.877140045166
127,12.7,2.053317536487,0.000688387213,0.000677619296,0.040460133704,0.041148520917,3.979781e-6,3522.4072658943355,61,411.157238006592
128,12.8,2.053309020267,0.00074935767,0.000737260464,0.040398821729,0.041148179399,2.123199e-6,3523.295314986942,61,418.495759010315
129,12.9,2.053312943374,0.000814346504,0.000800725697,0.040331804009,0.041146150513,9.86056e-7,3524.2497671456695,63,426.346611022949
130,13.0,2.053292165641,0.000883449737,0.000868091896,0.040259930533,0.041143380269999995,-1.07607e-7,3525.288904626861,64,434.108743190765
131,13.1,2.05328188272,0.000956553132,0.000939177183,0.040183577208,0.04114013034,5.75297e-7,3526.404313886908,66,444.390226125717
132,13.2,2.053300115584,0.001033848806,0.001014142029,0.040104496988,0.041138345794,5.093784e-6,3527.552403156701,66,452.778897047043
133,13.3,2.053327384031,0.001114877959,0.001092493456,0.040022129298,0.041137007257,7.673618e-6,3528.7363754582143,66,461.49908208847
134,13.4,2.053333746349,0.00119943041,0.001173972775,0.039937408322,0.041136838732,8.161675e-6,3529.987254758364,67,470.308032989502
135,13.5,2.053310841877,0.001287191596,0.001258187093,0.039848449975,0.041135641571,4.534962e-6,3531.36565898883,68,479.008394002914
136,13.6,2.053313937195,0.001378630663,0.001345543087,0.039756368002,0.041134998665,-2.75125e-6,3532.8367540644745,70,488.407450199127
137,13.7,2.053305849959,0.001473818734,0.001436011304,0.039658866641,0.041132685375,-2.635428e-6,3534.412285623608,72,497.568289995194
138,13.8,2.053307286422,0.001572890425,0.001529583061,0.039559547734,0.041132438159,-6.60768e-7,3536.082143814954,72,507.35626411438
139,13.9,2.053331093338,0.001675311114,0.001625615941,0.0394540916,0.041129402714,-1.175747e-6,3537.8371206980532,73,516.493224143982
140,14.0,2.053311267091,0.001781986019,0.001724815932,0.039343626074,0.041125612093,-1.472382e-6,3539.7464625197454,74,526.164240121841
141,14.1,2.053325848897,0.00189257824,0.001826673963,0.039230847171,0.041123425410999996,2.646685e-6,3541.764091339541,75,538.20734000206
142,14.2,2.053320324079,0.002007718169,0.001931637226,0.039114933917,0.041122652086,3.359931e-6,3543.944522442285,77,548.187743186951
143,14.3,2.053366789583,0.002127079645,0.002039122958,0.038998140955,0.041125220600000005,-2.895054e-6,3546.1977391498194,78,557.327825069428
144,14.4,2.053338168769,0.00225144773,0.002149650087,0.038870760942,0.041122208672000005,-1.1477316e-5,3548.681235176899,80,567.403583049774
145,14.5,2.053337592202,0.002381568341,0.002263553767,0.038739340258,0.041120908599,-6.867768e-6,3551.3650155344103,81,577.694107055664
146,14.6,2.05332414218,0.002518345566,0.002381310022,0.038600710741,0.041119056307,3.671908e-6,3554.274668371276,82,587.84533905983
147,14.7,2.053325092465,0.002662227546,0.002503111541,0.038451609128,0.041113836673999996,1.3179561e-5,3557.411411559527,82,598.811211109161
148,14.8,2.053336657647,0.002813791821,0.002629022961,0.038296852954,0.041110644775,1.7997082e-5,3560.7862914047982,85,609.355278015137
149,14.9,2.053323030037,0.002973149048,0.0027586104,0.038131599732,0.04110474878,1.3038616e-5,3564.437289614422,85,620.60278916359
150,15.0,2.053310032889,0.003141729212,0.002892798649,0.037953995107,0.041095724319,6.059103e-6,3568.3865268295326,86,631.335717201233
151,15.1,2.05331364417,0.003320308413,0.003031653748,0.037769045874,0.041089354287,3.893293e-6,3572.62052477947,89,647.280893087387
152,15.2,2.053354743927,0.003509823491,0.003175304476,0.037576930954,0.041086754445,1.2191463e-5,3577.072790839924,90,659.287636041641
153,15.3,2.053370606895,0.003711320041,0.003323908536,0.037375176574,0.041086496615,6.049306e-6,3581.8241816355953,91,671.79207110405
